event_id,timestamp,lat,lon,wmo_wind_kts,wmo_pres_mb
vardah_2016,2016-12-17T21:00:00Z,9.4,56.8,20,994
vardah_2016,2016-12-18T00:00:00Z,9.4,56.8, , 
vardah_2016,2016-12-18T03:00:00Z,9.3,56.1, , 
vardah_2016,2016-12-18T06:00:00Z,9.3,55.4, , 
vardah_2016,2016-12-18T09:00:00Z,9.3,54.6, , 
vardah_2016,2016-12-18T12:00:00Z,9.3,53.7, , 
vardah_2016,2016-12-18T15:00:00Z,9.3,52.9, , 
vardah_2016,2016-12-18T18:00:00Z,9.2,52.1, , 
vardah_2016,2016-12-18T21:00:00Z,9.1,51.5, , 
vardah_2016,2016-12-19T00:00:00Z,8.9,51.0, , 
